img_name,split
P04_05_1812,val
P04_05_549,val
P02_06_3288,val
P03_01_2637,val
P02_06_2339,val
P01_01_2583,val
P05_03_481,val
P01_02_1875,val
P01_02_2772,val
P02_05_2338,val
P05_05_377,val
P05_02_908,val
P01_02_1718,val
P03_03_1197,val
P04_05_937,val
P05_01_247,val
P02_03_2388,val
P01_01_3406,val
P03_03_1228,val
P02_06_2947,val
P01_01_3467,val
P04_03_193,val
P02_07_490,val
P02_02_2877,val
P02_07_693,val
P03_02_788,val
P03_02_2106,val
P02_05_2773,val
P04_01_181,val
P05_05_1068,val
P02_03_476,val
P02_06_3142,val
P02_05_396,val
P02_02_718,val
P03_01_1389,val
P04_01_1722,val
P04_01_1284,val
P01_02_1709,val
P01_02_2911,val
P05_02_1548,val
P05_01_668,val
P01_02_1097,val
P03_01_2021,val
P02_06_1301,val
P01_01_3933,val
P04_05_1796,val
P04_01_1584,val
P02_03_1193,val
P02_06_2273,val
P02_05_1449,val
P02_07_373,val
P05_05_282,val
P03_02_873,val
P04_05_2300,val
P04_03_938,val
P03_02_569,val
P01_01_2837,val
P02_03_1059,val
P01_02_2553,val
P03_03_1296,val
P03_02_548,val
P02_06_3358,val
P01_02_487,val
P04_01_1900,val
P04_03_774,val
P05_02_1349,val
P03_03_51,val
P05_05_351,val
P02_05_451,val
P03_01_2463,val
P02_02_3017,val
P01_01_596,val
P02_05_1220,val
P03_02_2363,val
P05_03_458,val
P02_02_2020,val
P03_03_1214,val
P03_03_1744,val
P05_02_1251,val
P02_03_2272,val
P01_01_1084,val
P02_07_387,val
P04_05_1473,val
P04_01_158,val
P04_05_2366,val
P02_03_1936,val
P01_01_1060,val
P02_03_475,val
P05_02_916,val
P03_02_2000,val
P05_03_371,val
P04_05_1184,val
P05_05_62,val
P02_02_725,val
P02_02_2944,val
P01_02_789,val
P01_01_2493,val
P03_02_2168,val
P01_01_2848,val
P02_02_1404,val
P02_06_1072,val
P05_02_15,val
P04_01_874,val
P02_02_1913,val
P02_07_211,val
P04_01_688,val
P02_06_3373,val
P04_01_1410,val
P04_01_391,val
P01_01_1421,val
P03_01_1799,val
P04_01_902,val
P04_01_351,val
P02_06_2900,val
P04_01_1629,val
P05_05_7,val
P02_06_2633,val
P05_02_1405,val
P05_02_1598,val
P01_02_2383,val
P04_01_29,val
P04_05_855,val
P01_02_1120,val
P03_02_1650,val
P05_02_135,val
P01_02_2017,val
P04_01_1357,val
P04_05_1358,val
P02_06_3843,val
P02_03_399,val
P01_02_2354,val
P04_01_2809,val
P02_02_924,val
P05_05_583,val
P04_05_459,val
P01_01_1127,val
P01_02_753,val
P03_01_499,val
P02_07_638,val
P05_01_301,val
P03_03_1673,val
P04_05_2162,val
P01_01_1234,val
P05_02_1447,val
P04_05_1774,val
P01_01_3199,val
P01_01_1033,val
P04_01_1107,val
P01_01_292,val
P01_01_2614,val
P01_01_2067,val
P03_02_2167,val
P02_02_524,val
P05_02_834,val
P05_02_963,val
P03_01_2650,val
P03_02_1192,val
P05_01_132,val
P01_01_37,val
P01_01_2282,val
P02_07_606,val
P03_01_217,val
P01_01_391,val
P02_03_2363,val
P03_03_1732,val
P02_03_2920,val
P05_01_15,val
P02_02_1166,val
P03_01_736,val
P04_03_751,val
P01_01_3456,val
P04_03_475,val
P05_05_346,val
P03_03_1875,val
P03_01_1556,val
P04_01_2757,val
P01_01_1937,val
P03_01_302,val
P05_01_1431,val
P01_02_501,val
P02_05_840,val
P01_01_1650,val
P04_03_507,val
P03_02_725,val
P02_07_688,val
P01_01_2432,val
P03_03_447,val
P05_03_1198,val
P02_06_2471,val
P01_01_1892,val
P05_03_1254,val
P01_01_3894,val
P05_03_777,val
P03_02_366,val
P04_01_2251,val
P03_02_1198,val
P01_01_698,val
P01_02_2810,val
P01_02_110,val
P01_01_2039,val
P02_03_692,val
P02_06_526,val
P04_05_2234,val
P02_06_1208,val
P04_01_2123,val
P05_01_245,val
P03_03_1838,val
P01_01_901,val
P01_01_402,val
P04_03_343,val
P02_02_1963,val
P02_06_3221,val
P02_05_1508,val
P04_03_601,val
P03_01_2405,val
P02_06_2380,val
P02_02_415,val
P03_01_225,val
P01_01_1243,val
P02_06_1640,val
P03_03_1340,val
P01_02_2844,val
P02_06_1849,val
P05_02_867,val
P04_03_169,val
P02_02_1519,val
P04_03_691,val
P02_03_2903,val
P03_02_1235,val
P01_02_811,val
P04_01_371,val
P03_01_435,val
P04_01_2144,val
P03_03_1974,val
P04_01_538,val
P01_02_1037,val
P04_03_851,val
P03_03_41,val
P02_02_2876,val
P03_01_2364,val
P02_05_594,val
P01_02_824,val
P03_01_1105,val
P01_02_2395,val
P01_02_288,val
P05_05_316,val
P05_03_342,val
P01_02_1479,val
P05_03_285,val
P02_03_2789,val
P02_05_1526,val
P02_05_2416,val
P02_06_462,val
P05_03_678,val
P01_01_3068,val
P03_01_2109,val
P05_05_70,val
P02_02_1999,val
P03_01_926,val
P02_05_2679,val
P03_02_2277,val
P05_05_941,val
P02_05_2133,val
P04_05_1251,val
P04_05_1650,val
P02_02_1294,val
P03_03_2035,val
P02_06_2890,val
P03_01_244,val
P03_01_1763,val
P05_02_1156,val
P05_05_544,val
P05_02_608,val
P04_05_1994,val
P01_01_1833,val
P02_06_2452,val
P04_05_1964,val
P01_01_2281,val
P05_03_214,val
P01_02_1962,val
P02_05_1251,val
P03_02_1304,val
P01_01_2644,val
P02_02_389,val
P03_01_1827,val
P01_02_2860,val
P04_01_2785,val
P05_01_1395,val
P02_03_947,val
P02_06_609,val
P01_02_916,val
P04_05_1925,val
P02_02_2784,val
P01_01_3064,val
P03_01_1287,val
P02_02_759,val
P05_02_1291,val
P05_01_717,val
P02_06_1316,val
P04_01_2398,val
P01_01_1065,val
P03_01_1749,val
P01_01_2940,val
P04_01_439,val
P01_02_278,val
P01_01_3071,val
P05_05_624,val
P05_01_443,val
P01_01_2427,val
P02_02_1489,val
P04_05_553,val
P05_01_120,val
P03_02_2248,val
P05_01_1473,val
P01_01_553,val
P01_01_2452,val
P02_05_531,val
P04_03_150,val
P03_01_1576,val
P01_01_710,val
P03_03_711,val
P03_02_605,val
P04_01_1370,val
P05_02_930,val
P01_02_343,val
P03_03_1983,val
P01_01_3880,val
P04_01_1743,val
P03_02_2390,val
P01_02_897,val
P05_01_384,val
P03_03_1054,val
P03_03_1319,val
P04_05_1788,val
P04_03_326,val
P03_03_1399,val
P04_01_1367,val
P01_01_2537,val
P04_01_2748,val
P02_05_1646,val
P03_02_769,val
P05_01_570,val
P04_01_2071,val
P02_06_3030,val
P04_01_2507,val
P02_03_750,val
P02_02_1898,val
P05_01_1315,val
P04_03_292,val
P03_02_1112,val
P04_03_556,val
P04_03_529,val
P02_02_1593,val
P02_07_664,val
P05_03_231,val
P05_02_1597,val
P01_01_3800,val
P03_01_14,val
P02_03_896,val
P03_03_507,val
P01_01_696,val
P04_05_764,val
P02_07_633,val
P02_05_825,val
P03_01_228,val
P02_03_1688,val
P02_03_1502,val
P01_01_1052,val
P05_05_80,val
P02_03_1538,val
P05_01_1378,val
P01_01_2125,val
P02_03_2870,val
P04_05_2345,val
P02_06_2669,val
P02_06_2245,val
P04_01_319,val
P02_06_2401,val
P03_03_95,val
P04_01_682,val
P01_02_486,val
P03_03_2305,val
P02_06_1970,val
P01_02_1275,val
P01_02_2942,val
P03_01_2515,val
P01_02_1862,val
P01_01_50,val
P01_02_2015,val
P02_05_1379,val
P03_03_1034,val
P02_06_2513,val
P05_05_502,val
P02_02_631,val
P05_03_268,val
P03_03_2168,val
P03_02_310,val
P03_03_1222,val
P03_03_280,val
P02_02_1537,val
P02_06_1843,val
P01_01_3277,val
P01_02_1552,val
P01_02_780,val
P05_05_151,val
P03_03_2,val
P05_02_356,val
P03_01_1525,val
P04_01_870,val
P03_02_584,val
P02_06_1959,val
P04_01_2163,val
P05_01_1202,val
P01_02_1259,val
P03_01_581,val
P03_03_2025,val
P01_02_864,val
P02_03_552,val
P04_01_2705,val
P05_02_600,val
P05_02_1118,val
P05_02_368,val
P01_01_1818,val
P03_03_1578,val
P02_06_1053,val
P03_03_862,val
P05_05_896,val
P02_06_3229,val
P05_01_1332,val
P03_03_1641,val
P04_05_1342,val
P05_05_849,val
P05_03_612,val
P01_01_1545,val
P04_01_601,val
P02_05_1025,val
P04_03_914,val
P01_01_1869,val
P02_03_2660,val
P02_06_422,val
P02_03_2161,val
P03_02_1776,val
P04_01_772,val
P02_05_2168,val
P02_06_2296,val
P05_02_1101,val
P05_03_1249,val
P04_05_1214,val
P05_03_224,val
P05_03_1068,val
P03_01_2099,val
P04_01_1374,val
P02_05_1939,val
P02_06_932,val
P05_03_1189,val
P01_02_432,val
P03_03_1424,val
P02_06_1192,val
P02_06_3334,val
P04_05_1799,val
P04_01_302,val
P02_06_675,val
P01_01_1383,val
P05_01_1411,val
P01_01_3663,val
P03_03_2323,val
P01_01_3740,val
P01_02_2853,val
P04_01_1665,val
P05_02_593,val
P01_01_3382,val
P01_02_299,val
P04_01_417,val
P03_01_917,val
P02_03_2482,val
P01_01_1580,val
P05_03_716,val
P02_06_1689,val
P01_01_3616,val
P02_06_3811,val
P01_01_1000,val
P02_05_1537,val
P02_02_198,val
P05_03_1247,val
P04_03_449,val
P02_06_1639,val
P02_06_3276,val
P01_02_465,val
P03_02_2144,val
P03_01_2424,val
P05_03_558,val
P03_02_1946,val
P03_03_313,val
P01_02_2098,val
P04_01_1162,val
P05_05_934,val
P05_02_947,val
P02_06_2786,val
P03_02_1290,val
P02_05_2103,val
P02_05_2125,val
P02_02_573,val
P01_02_1325,val
P04_01_967,val
P02_06_400,val
P05_02_112,val
P02_06_3256,val
P04_03_854,val
P02_02_2393,val
P04_05_1112,val
P04_01_2278,val
P02_06_1336,val
P02_06_2016,val
P02_07_327,val
P01_01_3924,val
P02_03_2344,val
P02_06_1709,val
P03_03_208,val
P02_02_1830,val
P03_03_1885,val
P02_03_1253,val
P05_01_1412,val
P02_02_2701,val
P04_01_2359,val
P04_01_1922,val
P04_01_2205,val
P02_06_3103,val
P05_01_408,val
P02_07_632,val
P04_01_840,val
P02_03_785,val
P05_03_983,val
P04_01_309,val
P03_01_777,val
P03_03_572,val
P05_03_530,val
P04_03_394,val
P01_01_226,val
P02_02_2732,val
P04_05_647,val
P03_01_1353,val
P02_06_346,val
P01_02_557,val
P03_01_1612,val
P02_03_1955,val
P03_01_1696,val
P01_01_1831,val
P01_01_2624,val
P02_06_2448,val
P04_05_870,val
P03_01_2553,val
P01_01_3679,val
P02_05_564,val
P05_05_390,val
P03_02_224,val
P02_02_1917,val
P04_01_1589,val
P01_02_117,val
P02_05_2618,val
P03_02_86,val
P04_01_1869,val
P03_01_1332,val
P01_02_1618,val
P05_03_428,val
P03_02_892,val
P02_05_1272,val
P03_03_2040,val
P05_03_853,val
P02_02_2397,val
P03_02_532,val
P02_06_1017,val
P03_02_447,val
P05_01_1076,val
P03_02_1789,val
P01_01_769,val
P05_05_1155,val
P04_05_2214,val
P01_02_2646,val
P05_05_259,val
P02_06_1060,val
P03_03_949,val
P03_02_861,val
P04_01_2093,val
P04_03_30,val
P03_02_2338,val
P02_07_562,val
P03_03_59,val
P04_01_1426,val
P02_05_1564,val
P05_01_27,val
P05_01_1336,val
P04_05_443,val
P02_03_1474,val
P02_05_948,val
P03_01_545,val
P02_05_1506,val
P02_06_1393,val
P01_01_3045,val
P04_05_1986,val
P04_03_470,val
P05_02_474,val
P04_05_779,val
P03_02_1193,val
P03_01_414,val
P03_01_60,val
P02_06_743,val
P03_01_929,val
P02_06_2001,val
P03_03_336,val
P03_01_2264,val
P04_05_1710,val
P04_01_2695,val
P02_05_480,val
P02_06_2953,val
P01_01_784,val
P03_01_1067,val
P02_03_2918,val
P01_01_1757,val
P03_01_1320,val
P05_05_1120,val
P05_02_1022,val
P02_03_908,val
P01_01_2209,val
P05_03_275,val
P02_07_957,val
P04_03_833,val
P03_02_1822,val
P01_02_2974,val
P02_05_806,val
P02_07_457,val
P02_02_1976,val
P03_02_1457,val
P03_02_406,val
P03_02_1659,val
P01_02_18,val
P05_03_835,val
P05_03_1211,val
P01_02_2691,val
P04_05_2251,val
P03_03_435,val
P03_02_1820,val
P05_03_1183,val
P01_01_1278,val
P02_05_416,val
P04_01_176,val
P02_02_2403,val
P02_06_1971,val
P02_07_521,val
P02_06_2632,val
P05_03_273,val
P05_02_1486,val
P04_05_560,val
P02_02_3157,val
P03_02_955,val
P05_02_756,val
P02_06_2644,val
P03_03_1474,val
P05_02_378,val
P03_02_827,val
P03_01_1853,val
P03_02_1097,val
P04_01_2148,val
P01_01_2510,val
P02_06_3215,val
P02_02_723,val
P01_01_2289,val
P02_03_2549,val
P03_03_350,val
P04_01_841,val
P01_01_2611,val
P01_02_873,val
P02_06_482,val
P02_02_2599,val
P02_05_2274,val
P02_03_2551,val
P03_03_1828,val
P01_02_2033,val
P04_05_1160,val
P01_01_3063,val
P02_05_2637,val
P02_06_2664,val
P02_02_1178,val
P04_01_1405,val
P04_03_466,val
P03_03_2250,val
P04_05_1663,val
P02_05_1520,val
P04_01_2589,val
P01_02_3093,val
P02_02_1816,val
P03_02_2315,val
P02_03_795,val
P03_03_131,val
P04_05_1804,val
P01_01_48,val
P03_01_1319,val
P02_05_1346,val
P05_02_1176,val
P04_05_1099,val
P03_02_183,val
P05_01_218,val
P01_02_1433,val
P01_01_1009,val
P04_05_2368,val
P01_01_469,val
P01_02_311,val
P01_01_336,val
P04_03_599,val
P02_06_2802,val
P04_05_460,val
P04_03_991,val
P01_02_3049,val
P05_05_123,val
P01_02_2512,val
P02_05_2082,val
P01_01_216,val
P01_02_2551,val
P02_06_1820,val
P04_01_1030,val
P02_06_2942,val
P05_03_329,val
P01_01_1637,val
P03_01_1897,val
P02_07_201,val
P02_06_1958,val
P01_01_1449,val
P03_03_1698,val
P01_01_2829,val
P01_02_111,val
P04_05_2295,val
P02_03_1702,val
P03_03_271,val
P01_01_2148,val
P05_01_439,val
P02_02_1331,val
P02_06_3301,val
P01_02_909,val
P05_01_433,val
P03_02_2155,val
P04_01_2298,val
P02_06_3164,val
P05_05_589,val
P03_03_1931,val
P04_05_931,val
P02_03_493,val
P02_05_1557,val
P04_01_693,val
P05_02_1075,val
P02_05_2298,val
P03_01_465,val
P01_01_756,val
P02_05_2260,val
P01_02_2150,val
P01_01_4009,val
P02_03_998,val
P01_02_790,val
P02_06_282,val
P04_01_2369,val
P01_02_2011,val
P03_01_154,val
P05_02_795,val
P01_01_3578,val
P01_01_896,val
P01_01_3010,val
P05_03_1191,val
P05_05_68,val
P04_05_1816,val
P03_01_944,val
P03_02_2085,val
P03_01_2505,val
P04_01_1361,val
P05_05_651,val
P02_02_1087,val
P01_01_2210,val
P01_01_734,val
P04_05_2453,val
P01_01_1239,val
P01_02_2595,val
P02_02_1972,val
P02_03_699,val
P05_01_832,val
P04_05_1786,val
P03_02_212,val
P01_02_58,val
P05_02_898,val
P01_02_2346,val
P02_03_2468,val
P01_02_2562,val
P02_06_2824,val
P04_03_944,val
P01_01_179,val
P03_01_1634,val
P04_01_2180,val
P01_01_956,val
P05_02_1327,val
P02_02_1246,val
P03_01_1070,val
P01_02_2401,val
P03_02_1992,val
P04_05_1594,val
P02_05_2661,val
P02_06_2799,val
P03_01_625,val
P03_03_1765,val
P01_02_1324,val
P04_01_321,val
P02_05_2798,val
P03_02_283,val
P02_06_1743,val
P02_06_2612,val
P04_01_1559,val
P02_05_1783,val
P02_06_1104,val
P02_02_2759,val
P05_01_1233,val
P05_01_108,val
P05_01_42,val
P01_01_3244,val
P01_01_1861,val
P01_02_721,val
P02_06_323,val
P03_03_424,val
P01_01_3768,val
P02_06_2017,val
P03_03_55,val
P01_01_3036,val
P01_01_2605,val
P05_01_149,val
P03_01_1334,val
P02_06_2460,val
P02_03_1927,val
P02_02_671,val
P05_02_983,val
P03_01_1057,val
P03_02_1467,val
P01_01_1945,val
P01_01_2985,val
P01_02_2774,val
P03_03_658,val
P05_03_1248,val
P03_03_1820,val
P03_02_431,val
P04_01_1990,val
P03_02_2455,val
P02_05_488,val
P02_06_2063,val
P05_01_260,val
P04_01_2189,val
P04_03_561,val
P01_02_863,val
P01_01_2719,val
P02_06_3337,val
P05_05_999,val
P03_01_2370,val
P01_01_1178,val
P02_03_1202,val
P02_03_1952,val
P03_03_668,val
P03_03_582,val
P02_02_3007,val
P01_01_4106,val
P03_03_875,val
P02_03_2934,val
P04_03_238,val
P03_03_1079,val
P05_03_1225,val
P04_05_24,val
P01_01_1354,val
P05_03_414,val
P01_01_529,val
P04_01_342,val
P03_03_1332,val
P03_03_1289,val
P05_05_1074,val
P03_03_2326,val
P02_03_1240,val
P05_02_1620,val
P01_02_2978,val
P05_02_544,val
P02_06_3045,val
P05_03_1332,val
P02_05_604,val
P04_01_1271,val
P02_05_1920,val
P03_01_2427,val
P04_05_1673,val
P04_01_441,val
P02_02_2964,val
P03_02_884,val
P04_01_2611,val
P04_01_607,val
P01_01_3067,val
P05_02_1592,val
P02_03_2134,val
P02_02_169,val
P02_06_2052,val
P03_03_1619,val
P03_02_1821,val
P03_01_390,val
P01_01_133,val
P03_02_2473,val
P02_06_1062,val
P05_01_313,val
P02_05_1253,val
P02_02_1499,val
P02_03_446,val
P04_05_1729,val
P04_01_1463,val
P03_01_1092,val
P01_01_2592,val
P01_01_2511,val
P04_05_1266,val
P02_02_2843,val
P02_07_709,val
P02_05_1489,val
P02_06_2641,val
P01_01_3904,val
P02_03_1219,val
P02_03_490,val
P02_02_1872,val
P03_01_668,val
P02_05_2375,val
P01_02_1148,val
P03_03_2254,val
P04_05_1248,val
P02_02_1514,val
P01_01_611,val
P02_05_879,val
P04_01_2292,val
P01_01_890,val
P03_01_1364,val
P01_02_2417,val
P01_01_2380,val
P03_01_775,val
P02_02_2727,val
P04_05_414,val
P04_05_2000,val
P03_01_2045,val
P04_01_499,val
P04_01_517,val
P05_05_514,val
P01_01_1804,val
P05_03_934,val
P01_02_3012,val
P05_03_306,val
P02_02_1857,val
P02_06_1753,val
P05_02_88,val
P02_06_1263,val
P01_02_2232,val
P01_01_3731,val
P02_06_1579,val
P01_01_1625,val
P05_03_763,val
P03_01_1687,val
P02_06_3075,val
P02_06_1669,val
P05_03_586,val
P02_05_2347,val
P02_06_304,val
P03_02_723,val
P03_03_915,val
P04_01_2266,val
P05_02_1459,val
P01_02_2031,val
P02_07_520,val
P01_02_3089,val
P03_02_1608,val
P03_02_2188,val
P02_03_2859,val
P01_02_3102,val
P03_02_2064,val
P04_03_647,val
P04_05_1426,val
P02_06_3176,val
P02_06_2880,val
P05_01_1484,val
P03_01_1015,val
P04_01_2365,val
P02_06_3810,val
P05_03_97,val
P01_01_3622,val
P05_01_1371,val
P02_03_2567,val
P03_01_1388,val
P05_02_400,val
P05_02_1224,val
P02_05_517,val
P02_03_1505,val
P04_01_1960,val
P01_01_3799,val
P05_03_801,val
P02_02_356,val
P03_03_2213,val
P05_01_1018,val
P02_03_2061,val
P02_02_698,val
P03_01_454,val
P05_05_488,val
P03_01_1505,val
P03_01_287,val
P04_05_1600,val
P03_02_749,val
P01_02_3040,val
P03_02_860,val
P03_02_1257,val
P01_01_143,val
P05_01_290,val
P04_01_1703,val
P02_07_177,val
P05_03_889,val
P01_01_2101,val
P04_05_804,val
P02_06_999,val
P03_03_1274,val
P01_01_4046,val
P04_01_1649,val
P03_03_1848,val
P04_05_1249,val
P01_02_3164,val
P02_03_2159,val
P03_02_2153,val
P05_01_531,val
P04_01_2564,val
P02_05_1277,val
P05_01_927,val
P03_01_485,val
P02_02_1160,val
P02_06_291,val
P01_01_757,val
P04_05_2358,val
P04_01_1393,val
P02_05_2355,val
P02_03_1694,val
P01_02_929,val
P02_05_1662,val
P02_02_2051,val
P03_02_1002,val
P05_02_752,val
P02_06_2248,val
P03_02_1782,val
P02_02_361,val
P02_02_2687,val
P02_02_3177,val
P04_01_1218,val
P05_03_1224,val
P05_03_109,val
P02_02_1823,val
P05_03_405,val
P05_05_634,val
P01_01_28,val
P05_01_1342,val
P03_02_1764,val
P04_01_1032,val
P01_01_2140,val
P04_05_1960,val
P01_01_2396,val
P01_02_3092,val
P02_03_971,val
P04_03_133,val
P03_01_1899,val
P01_01_3750,val
P02_02_1420,val
P03_03_1193,val
P02_03_2483,val
P05_02_77,val
P01_01_3200,val
P01_02_1235,val
P04_03_792,val
P02_02_1329,val
P02_03_582,val
P04_01_531,val
P05_02_476,val
P01_01_198,val
P04_01_106,val
P02_05_2728,val
P02_06_3421,val
P03_01_493,val
P03_02_711,val
P02_06_630,val
P03_01_1718,val
P03_03_1944,val
P04_03_492,val
P02_02_1330,val
P03_01_36,val
P03_02_1747,val
P05_02_346,val
P04_01_604,val
P05_02_1599,val
P03_01_839,val
P03_01_754,val
P02_03_2511,val
P02_03_2529,val
P03_01_2185,val
P02_03_746,val
P05_01_956,val
P04_03_693,val
P04_01_1867,val
P03_03_682,val
P04_05_2281,val
P03_01_1864,val
P02_02_2692,val
P05_05_731,val
P05_02_578,val
P01_01_1249,val
P05_01_174,val
P03_03_1976,val
P02_02_1819,val
P03_03_653,val
P03_02_805,val
P03_03_1559,val
P05_05_760,val
P04_01_1452,val
P04_01_2239,val
P02_06_3840,val
P04_03_179,val
P05_02_759,val
P01_02_475,val
P01_01_3683,val
P04_03_134,val
P04_03_830,val
P01_02_1913,val
P04_01_2578,val
P05_03_605,val
P03_02_1444,val
P03_03_964,val
P03_01_1310,val
P02_03_1066,val
P03_03_1802,val
P04_01_1186,val
P05_01_623,val
P02_05_1997,val
P02_02_1821,val
P01_01_1554,val
P04_05_7,val
P04_05_1427,val
P01_01_3903,val
P02_05_1638,val
P05_05_135,val
P03_03_556,val
P03_02_219,val
P04_05_287,val
P01_02_472,val
P01_01_1223,val
P02_03_2035,val
P03_02_2192,val
P02_05_2241,val
P03_03_1608,val
P05_05_675,val
P03_03_1967,val
P05_02_61,val
P02_07_271,val
P02_05_1444,val
P01_01_3690,val
P03_02_1048,val
P05_01_483,val
P04_05_1544,val
P04_03_318,val
P02_02_1207,val
P04_05_1271,val
P02_06_3048,val
P04_05_1147,val
P05_01_674,val
P03_02_568,val
P03_02_570,val
P03_02_1450,val
P04_05_980,val
P01_01_1659,val
P02_06_1314,val
P02_06_3729,val
P03_02_1511,val
P03_02_1055,val
P02_02_3067,val
P04_05_1362,val
P03_02_1731,val
P01_02_456,val
P02_06_3183,val
P03_02_154,val
P01_01_3493,val
P02_02_1887,val
P02_07_389,val
P04_01_1821,val
P03_03_274,val
P05_05_847,val
P02_05_2328,val
P01_01_1746,val
P03_02_1338,val
P01_02_3133,val
P01_02_9,val
P03_01_518,val
P05_03_842,val
P01_02_1835,val
P04_05_814,val
P01_01_3670,val
P03_02_1073,val
P01_02_705,val
P02_06_957,val
P05_02_1560,val
P02_03_589,val
P04_01_1136,val
P02_03_2393,val
P01_02_1556,val
P03_02_1023,val
P03_03_1729,val
P03_01_2281,val
P03_02_2052,val
P02_02_2002,val
P05_02_828,val
P04_05_2157,val
P01_01_3196,val
P02_02_2819,val
P01_01_2061,val
P04_01_659,val
P01_02_2240,val
P01_01_1193,val
P04_03_617,val
P02_06_2010,val
P02_02_2418,val
P02_05_1080,val
P04_05_2046,val
P03_01_2594,val
P03_02_1588,val
P03_03_877,val
P05_03_698,val
P02_02_1531,val
P01_01_1847,val
P05_02_1032,val
P03_01_1421,val
P04_01_642,val
P05_01_924,val
P03_01_25,val
P05_03_501,val
P02_05_2324,val
P02_02_146,val
P04_05_1699,val
P01_01_2651,val
P03_03_961,val
P04_01_2421,val
P02_02_587,val
P05_02_144,val
P03_03_2298,val
P03_01_2257,val
P03_03_60,val
P02_07_312,val
P02_05_1037,val
P04_01_467,val
P03_03_880,val
P04_01_143,val
P02_02_392,val
P03_02_2428,val
P03_01_963,val
P03_02_986,val
P05_02_1513,val
P02_06_1701,val
P02_06_1722,val
P02_02_782,val
P03_02_1977,val
P02_02_3047,val
P03_03_259,val
P02_07_499,val
P02_02_1627,val
P02_02_2592,val
P04_05_1942,val
P05_05_813,val
P05_02_1381,val
P01_01_2272,val
P01_01_3285,val
P01_02_65,val
P04_05_2448,val
P05_03_1312,val
P04_01_1654,val
P03_02_1686,val
P05_05_607,val
P02_05_2308,val
P05_01_23,val
P01_01_3689,val
P02_05_417,val
P04_01_1301,val
P03_01_1601,val
P04_05_467,val
P02_05_558,val
P05_03_1334,val
P02_07_219,val
P05_03_360,val
P05_05_534,val
P05_05_650,val
P04_05_2176,val
P04_03_52,val
P02_02_762,val
P04_05_421,val
P02_05_1481,val
P03_03_586,val
P02_05_1324,val
P04_01_873,val
P04_01_1034,val
P05_02_410,val
P05_03_1233,val
P04_01_1504,val
P02_05_2745,val
P02_06_2509,val
P05_02_863,val
P02_06_270,val
P04_05_972,val
P04_05_46,val
P04_01_2524,val
P02_02_2952,val
P05_01_94,val
P04_05_726,val
P04_01_1551,val
P05_02_626,val
P01_01_3660,val
P04_03_273,val
P03_01_2269,val
P02_06_2673,val
P03_02_1115,val
P01_01_620,val
P02_02_1430,val
P03_02_943,val
P04_05_8,val
P05_02_1097,val
P02_02_3063,val
P05_03_816,val
P02_06_3031,val
P04_01_699,val
P02_05_945,val
P04_01_633,val
P02_06_266,val
P02_02_410,val
P01_01_2336,val
P02_02_3159,val
P04_01_2175,val
P05_03_764,val
P04_05_1668,val
P05_05_1150,val
P02_03_2830,val
P01_01_1395,val
P05_01_21,val
P04_05_1893,val
P05_05_646,val
P03_02_2252,val
P02_03_736,val
P01_02_1391,val
P03_01_525,val
P04_05_1892,val
P03_02_770,val
P05_01_829,val
P05_02_434,val
P04_05_1844,val
P04_05_1092,val
P05_01_111,val
P01_01_3412,val
P02_05_1017,val
P03_02_1528,val
P01_02_3101,val
P02_02_544,val
P02_03_2566,val
P01_01_2202,val
P01_02_2069,val
P02_05_1996,val
P02_02_755,val
P03_02_682,val
P04_05_1995,val
P02_02_447,val
P04_01_12,val
P03_03_2128,val
P03_02_611,val
P02_05_1332,val
P02_05_647,val
P02_07_232,val
P02_06_232,val
P05_03_1059,val
P05_05_1038,val
P04_01_2177,val
P02_02_2822,val
P03_01_2056,val
P02_02_2947,val
P02_05_2276,val
P02_02_2035,val
P01_02_3134,val
P04_03_534,val
P01_01_2332,val
P03_01_2065,val
P04_03_790,val
P02_07_550,val
P03_01_1704,val
P04_01_953,val
P05_03_1075,val
P03_03_1719,val
P05_05_1063,val
P04_05_2262,val
P03_03_889,val
P01_02_415,val
P01_01_3105,val
P05_01_920,val
P05_05_194,val
P05_01_993,val
P01_01_1174,val
P05_01_893,val
P02_02_202,val
P03_01_1894,val
P02_06_3433,val
P05_01_952,val
P02_07_534,val
P04_05_1626,val
P01_01_1658,val
P01_02_207,val
P03_02_55,val
P04_05_928,val
P04_01_1040,val
P04_01_1775,val
P05_05_730,val
P01_01_555,val
P04_01_2142,val
P05_02_310,val
P03_03_2030,val
P01_02_2230,val
P02_03_573,val
P02_06_2335,val
P01_01_156,val
P04_05_1789,val
P03_03_2114,val
P04_03_102,val
P02_03_2183,val
P05_02_1201,val
P04_03_352,val
P03_01_387,val
P05_05_657,val
P03_01_2372,val
P04_01_1283,val
P02_06_2963,val
P01_01_3557,val
P05_01_1278,val
P03_02_914,val
P03_01_2657,val
P02_05_2250,val
P01_02_1261,val
P03_03_734,val
P03_02_642,val
P03_03_2264,val
P01_02_2103,val
P03_03_1552,val
P05_01_1390,val
P01_01_1409,val
P03_02_2386,val
P05_03_796,val
P02_06_1390,val
P04_03_946,val
P02_02_3173,val
P01_02_243,val
P01_02_1769,val
P01_02_1380,val
P03_03_848,val
P02_05_1929,val
P05_02_667,val
P01_02_395,val
P05_01_557,val
P04_05_1076,val
