video_id,clip_id,start_frame,end_frame,action,action_idx
P05_30,P05_30_002893_002909,2893,2909,twist windlass,120
P05_30,P05_30_002901_002917,2901,2917,twist windlass,120
P05_30,P05_30_002909_002925,2909,2925,twist windlass,120
P05_30,P05_30_002917_002933,2917,2933,twist windlass,120
P05_30,P05_30_002925_002941,2925,2941,twist windlass,120
P05_30,P05_30_002933_002949,2933,2949,twist windlass,120
P05_30,P05_30_002941_002957,2941,2957,twist windlass,120
P05_30,P05_30_002949_002965,2949,2965,twist windlass,120
P05_30,P05_30_002957_002973,2957,2973,twist windlass,120
P05_30,P05_30_002965_002981,2965,2981,twist windlass,120
P05_30,P05_30_002973_002989,2973,2989,twist windlass,120
P05_30,P05_30_002981_002997,2981,2997,twist windlass,120
P05_30,P05_30_002989_003005,2989,3005,twist windlass,120
P05_30,P05_30_002997_003013,2997,3013,twist windlass,120
P05_30,P05_30_003005_003021,3005,3021,twist windlass,120
P05_30,P05_30_003013_003029,3013,3029,twist windlass,120
P05_30,P05_30_003021_003037,3021,3037,twist windlass,120
P05_30,P05_30_003029_003045,3029,3045,twist windlass,120
P05_30,P05_30_003037_003053,3037,3053,twist windlass,120
P05_30,P05_30_003045_003061,3045,3061,twist windlass,120
P05_30,P05_30_003053_003069,3053,3069,twist windlass,120
P05_30,P05_30_003061_003077,3061,3077,twist windlass,120
P05_30,P05_30_003069_003085,3069,3085,twist windlass,120
P05_30,P05_30_003077_003093,3077,3093,twist windlass,120
P05_30,P05_30_003085_003101,3085,3101,twist windlass,120
P05_30,P05_30_003093_003109,3093,3109,twist windlass,120
P05_30,P05_30_003101_003117,3101,3117,twist windlass,120
P05_30,P05_30_003109_003125,3109,3125,twist windlass,120
P05_30,P05_30_003117_003133,3117,3133,twist windlass,120
P05_30,P05_30_003125_003141,3125,3141,twist windlass,120
P05_30,P05_30_003133_003149,3133,3149,twist windlass,120
P05_30,P05_30_003141_003157,3141,3157,twist windlass,120
P05_30,P05_30_003149_003165,3149,3165,twist windlass,120
P05_30,P05_30_003157_003173,3157,3173,twist windlass,120
P05_30,P05_30_003165_003181,3165,3181,twist windlass,120
P05_30,P05_30_003173_003189,3173,3189,twist windlass,120
P05_30,P05_30_003181_003197,3181,3197,twist windlass,120
P05_30,P05_30_003189_003205,3189,3205,twist windlass,120
P05_30,P05_30_003197_003213,3197,3213,twist windlass,120
P05_30,P05_30_003205_003221,3205,3221,twist windlass,120
P05_30,P05_30_003213_003229,3213,3229,twist windlass,120
P05_30,P05_30_003221_003237,3221,3237,twist windlass,120
P05_30,P05_30_003229_003245,3229,3245,twist windlass,120
P05_30,P05_30_003237_003253,3237,3253,twist windlass,120
P05_30,P05_30_003245_003261,3245,3261,twist windlass,120
P05_30,P05_30_003253_003269,3253,3269,twist windlass,120
P05_30,P05_30_003261_003277,3261,3277,twist windlass,120
P05_30,P05_30_003269_003285,3269,3285,twist windlass,120
P05_30,P05_30_003277_003293,3277,3293,twist windlass,120
P05_30,P05_30_003285_003301,3285,3301,twist windlass,120
P05_30,P05_30_003293_003309,3293,3309,twist windlass,120
P05_30,P05_30_003301_003317,3301,3317,twist windlass,120
P05_30,P05_30_003309_003325,3309,3325,twist windlass,120
P05_30,P05_30_003317_003333,3317,3333,twist windlass,120
P05_30,P05_30_003325_003341,3325,3341,twist windlass,120
P05_30,P05_30_003333_003349,3333,3349,twist windlass,120
P05_30,P05_30_003341_003357,3341,3357,twist windlass,120
P05_30,P05_30_003349_003365,3349,3365,twist windlass,120
P05_30,P05_30_003357_003373,3357,3373,twist windlass,120
P05_30,P05_30_003365_003381,3365,3381,twist windlass,120
P05_30,P05_30_003373_003389,3373,3389,twist windlass,120
P05_30,P05_30_003381_003397,3381,3397,twist windlass,120
P05_30,P05_30_003389_003405,3389,3405,twist windlass,120
P05_30,P05_30_003397_003413,3397,3413,twist windlass,120
P05_30,P05_30_003405_003421,3405,3421,twist windlass,120
P05_30,P05_30_003413_003429,3413,3429,twist windlass,120
P05_30,P05_30_003421_003437,3421,3437,twist windlass,120
P05_30,P05_30_003429_003445,3429,3445,twist windlass,120
P05_30,P05_30_003437_003453,3437,3453,twist windlass,120
P05_30,P05_30_003445_003461,3445,3461,twist windlass,120
P05_30,P05_30_003453_003469,3453,3469,twist windlass,120
P05_30,P05_30_003461_003477,3461,3477,twist windlass,120
P05_30,P05_30_003469_003485,3469,3485,twist windlass,120
P05_30,P05_30_003477_003493,3477,3493,twist windlass,120
P05_30,P05_30_003485_003501,3485,3501,twist windlass,120
P05_30,P05_30_003493_003509,3493,3509,twist windlass,120
P05_30,P05_30_003501_003517,3501,3517,twist windlass,120
P05_30,P05_30_003509_003525,3509,3525,twist windlass,120
P05_30,P05_30_003517_003533,3517,3533,twist windlass,120
P05_30,P05_30_003525_003541,3525,3541,twist windlass,120
P05_30,P05_30_003533_003549,3533,3549,twist windlass,120
P05_30,P05_30_003541_003557,3541,3557,twist windlass,120
P05_30,P05_30_003549_003565,3549,3565,twist windlass,120
P05_30,P05_30_003557_003573,3557,3573,twist windlass,120
P05_30,P05_30_003565_003581,3565,3581,twist windlass,120
P05_30,P05_30_003573_003589,3573,3589,twist windlass,120
P05_30,P05_30_003581_003597,3581,3597,twist windlass,120
P05_30,P05_30_003589_003605,3589,3605,twist windlass,120
P05_30,P05_30_003597_003613,3597,3613,twist windlass,120
P05_30,P05_30_003605_003621,3605,3621,twist windlass,120
P05_30,P05_30_003613_003629,3613,3629,twist windlass,120
P05_30,P05_30_003621_003637,3621,3637,twist windlass,120
P05_30,P05_30_003629_003645,3629,3645,twist windlass,120
P05_30,P05_30_003637_003653,3637,3653,twist windlass,120
P05_30,P05_30_003645_003661,3645,3661,twist windlass,120
P05_30,P05_30_003653_003669,3653,3669,twist windlass,120
P05_30,P05_30_003661_003677,3661,3677,twist windlass,120
P05_30,P05_30_003669_003685,3669,3685,twist windlass,120
P05_30,P05_30_003677_003693,3677,3693,twist windlass,120
P05_30,P05_30_003685_003701,3685,3701,twist windlass,120
P05_30,P05_30_003693_003709,3693,3709,twist windlass,120
P05_30,P05_30_003701_003717,3701,3717,twist windlass,120
P05_30,P05_30_003709_003725,3709,3725,twist windlass,120
P05_30,P05_30_003717_003733,3717,3733,twist windlass,120
P05_30,P05_30_003725_003741,3725,3741,twist windlass,120
P05_30,P05_30_003733_003749,3733,3749,twist windlass,120
P05_30,P05_30_003741_003757,3741,3757,twist windlass,120
P05_30,P05_30_003749_003765,3749,3765,twist windlass,120
P05_30,P05_30_003757_003773,3757,3773,twist windlass,120
P05_30,P05_30_003765_003781,3765,3781,twist windlass,120
P05_30,P05_30_003773_003789,3773,3789,twist windlass,120
P05_30,P05_30_003781_003797,3781,3797,twist windlass,120
P05_30,P05_30_003784_003800,3784,3800,twist windlass,120
P05_30,P05_30_003801_003817,3801,3817,fasten windlass,46
P05_30,P05_30_003809_003825,3809,3825,fasten windlass,46
P05_30,P05_30_003817_003833,3817,3833,fasten windlass,46
P05_30,P05_30_003825_003841,3825,3841,fasten windlass,46
P05_30,P05_30_003833_003849,3833,3849,fasten windlass,46
P05_30,P05_30_003834_003850,3834,3850,fasten windlass,46
P05_31,P05_31_000101_000117,101,117,position tourniquet,70
P05_31,P05_31_000109_000125,109,125,position tourniquet,70
P05_31,P05_31_000117_000133,117,133,position tourniquet,70
P05_31,P05_31_000125_000141,125,141,position tourniquet,70
P05_31,P05_31_000133_000149,133,149,position tourniquet,70
P05_31,P05_31_000141_000157,141,157,position tourniquet,70
P05_31,P05_31_000149_000165,149,165,position tourniquet,70
P05_31,P05_31_000157_000173,157,173,position tourniquet,70
P05_31,P05_31_000165_000181,165,181,position tourniquet,70
P05_31,P05_31_000173_000189,173,189,position tourniquet,70
P05_31,P05_31_000181_000197,181,197,position tourniquet,70
P05_31,P05_31_000189_000205,189,205,position tourniquet,70
P05_31,P05_31_000197_000213,197,213,position tourniquet,70
P05_31,P05_31_000205_000221,205,221,position tourniquet,70
P05_31,P05_31_000213_000229,213,229,position tourniquet,70
P05_31,P05_31_000221_000237,221,237,position tourniquet,70
P05_31,P05_31_000229_000245,229,245,position tourniquet,70
P05_31,P05_31_000237_000253,237,253,position tourniquet,70
P05_31,P05_31_000245_000261,245,261,position tourniquet,70
P05_31,P05_31_000253_000269,253,269,position tourniquet,70
P05_31,P05_31_000261_000277,261,277,position tourniquet,70
P05_31,P05_31_000269_000285,269,285,position tourniquet,70
P05_31,P05_31_000277_000293,277,293,position tourniquet,70
P05_31,P05_31_000285_000301,285,301,position tourniquet,70
P05_31,P05_31_000293_000309,293,309,position tourniquet,70
P05_31,P05_31_000301_000317,301,317,position tourniquet,70
P05_31,P05_31_000309_000325,309,325,position tourniquet,70
P05_31,P05_31_000317_000333,317,333,position tourniquet,70
P05_31,P05_31_000325_000341,325,341,position tourniquet,70
P05_31,P05_31_000333_000349,333,349,position tourniquet,70
P05_31,P05_31_000334_000350,334,350,position tourniquet,70
P05_31,P05_31_000351_000367,351,367,tighten strap,118
P05_31,P05_31_000359_000375,359,375,tighten strap,118
P05_31,P05_31_000367_000383,367,383,tighten strap,118
P05_31,P05_31_000375_000391,375,391,tighten strap,118
P05_31,P05_31_000383_000399,383,399,tighten strap,118
P05_31,P05_31_000391_000407,391,407,tighten strap,118
P05_31,P05_31_000399_000415,399,415,tighten strap,118
P05_31,P05_31_000407_000423,407,423,tighten strap,118
P05_31,P05_31_000415_000431,415,431,tighten strap,118
P05_31,P05_31_000423_000439,423,439,tighten strap,118
P05_31,P05_31_000431_000447,431,447,tighten strap,118
P05_31,P05_31_000439_000455,439,455,tighten strap,118
P05_31,P05_31_000447_000463,447,463,tighten strap,118
P05_31,P05_31_000455_000471,455,471,tighten strap,118
P05_31,P05_31_000463_000479,463,479,tighten strap,118
P05_31,P05_31_000471_000487,471,487,tighten strap,118
P05_31,P05_31_000479_000495,479,495,tighten strap,118
P05_31,P05_31_000487_000503,487,503,tighten strap,118
P05_31,P05_31_000495_000511,495,511,tighten strap,118
P05_31,P05_31_000503_000519,503,519,tighten strap,118
P05_31,P05_31_000511_000527,511,527,tighten strap,118
P05_31,P05_31_000519_000535,519,535,tighten strap,118
P05_31,P05_31_000527_000543,527,543,tighten strap,118
P05_31,P05_31_000535_000551,535,551,tighten strap,118
P05_31,P05_31_000543_000559,543,559,tighten strap,118
P05_31,P05_31_000551_000567,551,567,tighten strap,118
P05_31,P05_31_000559_000575,559,575,tighten strap,118
P05_31,P05_31_000567_000583,567,583,tighten strap,118
P05_31,P05_31_000575_000591,575,591,tighten strap,118
P05_31,P05_31_000583_000599,583,599,tighten strap,118
P05_31,P05_31_000584_000600,584,600,tighten strap,118
P05_31,P05_31_000601_000617,601,617,take windlass,112
P05_31,P05_31_000609_000625,609,625,take windlass,112
P05_31,P05_31_000617_000633,617,633,take windlass,112
P05_31,P05_31_000625_000641,625,641,take windlass,112
P05_31,P05_31_000633_000649,633,649,take windlass,112
P05_31,P05_31_000634_000650,634,650,take windlass,112
P05_31,P05_31_000601_000617,601,617,twist windlass,120
P05_31,P05_31_000609_000625,609,625,twist windlass,120
P05_31,P05_31_000617_000633,617,633,twist windlass,120
P05_31,P05_31_000625_000641,625,641,twist windlass,120
P05_31,P05_31_000633_000649,633,649,twist windlass,120
P05_31,P05_31_000641_000657,641,657,twist windlass,120
P05_31,P05_31_000649_000665,649,665,twist windlass,120
P05_31,P05_31_000657_000673,657,673,twist windlass,120
P05_31,P05_31_000665_000681,665,681,twist windlass,120
P05_31,P05_31_000673_000689,673,689,twist windlass,120
P05_31,P05_31_000681_000697,681,697,twist windlass,120
P05_31,P05_31_000689_000705,689,705,twist windlass,120
P05_31,P05_31_000697_000713,697,713,twist windlass,120
P05_31,P05_31_000705_000721,705,721,twist windlass,120
P05_31,P05_31_000713_000729,713,729,twist windlass,120
P05_31,P05_31_000721_000737,721,737,twist windlass,120
P05_31,P05_31_000729_000745,729,745,twist windlass,120
P05_31,P05_31_000737_000753,737,753,twist windlass,120
P05_31,P05_31_000745_000761,745,761,twist windlass,120
P05_31,P05_31_000753_000769,753,769,twist windlass,120
P05_31,P05_31_000761_000777,761,777,twist windlass,120
P05_31,P05_31_000769_000785,769,785,twist windlass,120
P05_31,P05_31_000777_000793,777,793,twist windlass,120
P05_31,P05_31_000785_000801,785,801,twist windlass,120
P05_31,P05_31_000793_000809,793,809,twist windlass,120
P05_31,P05_31_000801_000817,801,817,twist windlass,120
P05_31,P05_31_000809_000825,809,825,twist windlass,120
P05_31,P05_31_000817_000833,817,833,twist windlass,120
P05_31,P05_31_000825_000841,825,841,twist windlass,120
P05_31,P05_31_000833_000849,833,849,twist windlass,120
P05_31,P05_31_000841_000857,841,857,twist windlass,120
P05_31,P05_31_000849_000865,849,865,twist windlass,120
P05_31,P05_31_000857_000873,857,873,twist windlass,120
P05_31,P05_31_000865_000881,865,881,twist windlass,120
P05_31,P05_31_000873_000889,873,889,twist windlass,120
P05_31,P05_31_000881_000897,881,897,twist windlass,120
P05_31,P05_31_000889_000905,889,905,twist windlass,120
P05_31,P05_31_000897_000913,897,913,twist windlass,120
P05_31,P05_31_000905_000921,905,921,twist windlass,120
P05_31,P05_31_000913_000929,913,929,twist windlass,120
P05_31,P05_31_000921_000937,921,937,twist windlass,120
P05_31,P05_31_000929_000945,929,945,twist windlass,120
P05_31,P05_31_000937_000953,937,953,twist windlass,120
P05_31,P05_31_000945_000961,945,961,twist windlass,120
P05_31,P05_31_000953_000969,953,969,twist windlass,120
P05_31,P05_31_000961_000977,961,977,twist windlass,120
P05_31,P05_31_000969_000985,969,985,twist windlass,120
P05_31,P05_31_000977_000993,977,993,twist windlass,120
P05_31,P05_31_000985_001001,985,1001,twist windlass,120
P05_31,P05_31_000993_001009,993,1009,twist windlass,120
P05_31,P05_31_001001_001017,1001,1017,twist windlass,120
P05_31,P05_31_001009_001025,1009,1025,twist windlass,120
P05_31,P05_31_001017_001033,1017,1033,twist windlass,120
P05_31,P05_31_001025_001041,1025,1041,twist windlass,120
P05_31,P05_31_001033_001049,1033,1049,twist windlass,120
P05_31,P05_31_001041_001057,1041,1057,twist windlass,120
P05_31,P05_31_001049_001065,1049,1065,twist windlass,120
P05_31,P05_31_001057_001073,1057,1073,twist windlass,120
P05_31,P05_31_001065_001081,1065,1081,twist windlass,120
P05_31,P05_31_001073_001089,1073,1089,twist windlass,120
P05_31,P05_31_001081_001097,1081,1097,twist windlass,120
P05_31,P05_31_001089_001105,1089,1105,twist windlass,120
P05_31,P05_31_001097_001113,1097,1113,twist windlass,120
P05_31,P05_31_001105_001121,1105,1121,twist windlass,120
P05_31,P05_31_001113_001129,1113,1129,twist windlass,120
P05_31,P05_31_001121_001137,1121,1137,twist windlass,120
P05_31,P05_31_001129_001145,1129,1145,twist windlass,120
P05_31,P05_31_001137_001153,1137,1153,twist windlass,120
P05_31,P05_31_001145_001161,1145,1161,twist windlass,120
P05_31,P05_31_001153_001169,1153,1169,twist windlass,120
P05_31,P05_31_001161_001177,1161,1177,twist windlass,120
P05_31,P05_31_001169_001185,1169,1185,twist windlass,120
P05_31,P05_31_001177_001193,1177,1193,twist windlass,120
P05_31,P05_31_001184_001200,1184,1200,twist windlass,120
P05_31,P05_31_001501_001517,1501,1517,fasten windlass,46
P05_31,P05_31_001509_001525,1509,1525,fasten windlass,46
P05_31,P05_31_001517_001533,1517,1533,fasten windlass,46
P05_31,P05_31_001525_001541,1525,1541,fasten windlass,46
P05_31,P05_31_001533_001549,1533,1549,fasten windlass,46
P05_31,P05_31_001534_001550,1534,1550,fasten windlass,46
P05_33,P05_33_000051_000067,51,67,position tourniquet,70
P05_33,P05_33_000059_000075,59,75,position tourniquet,70
P05_33,P05_33_000067_000083,67,83,position tourniquet,70
P05_33,P05_33_000075_000091,75,91,position tourniquet,70
P05_33,P05_33_000083_000099,83,99,position tourniquet,70
P05_33,P05_33_000091_000107,91,107,position tourniquet,70
P05_33,P05_33_000099_000115,99,115,position tourniquet,70
P05_33,P05_33_000107_000123,107,123,position tourniquet,70
P05_33,P05_33_000115_000131,115,131,position tourniquet,70
P05_33,P05_33_000123_000139,123,139,position tourniquet,70
P05_33,P05_33_000131_000147,131,147,position tourniquet,70
P05_33,P05_33_000139_000155,139,155,position tourniquet,70
P05_33,P05_33_000147_000163,147,163,position tourniquet,70
P05_33,P05_33_000155_000171,155,171,position tourniquet,70
P05_33,P05_33_000163_000179,163,179,position tourniquet,70
P05_33,P05_33_000171_000187,171,187,position tourniquet,70
P05_33,P05_33_000179_000195,179,195,position tourniquet,70
P05_33,P05_33_000187_000203,187,203,position tourniquet,70
P05_33,P05_33_000195_000211,195,211,position tourniquet,70
P05_33,P05_33_000203_000219,203,219,position tourniquet,70
P05_33,P05_33_000211_000227,211,227,position tourniquet,70
P05_33,P05_33_000219_000235,219,235,position tourniquet,70
P05_33,P05_33_000227_000243,227,243,position tourniquet,70
P05_33,P05_33_000235_000251,235,251,position tourniquet,70
P05_33,P05_33_000243_000259,243,259,position tourniquet,70
P05_33,P05_33_000251_000267,251,267,position tourniquet,70
P05_33,P05_33_000259_000275,259,275,position tourniquet,70
P05_33,P05_33_000267_000283,267,283,position tourniquet,70
P05_33,P05_33_000275_000291,275,291,position tourniquet,70
P05_33,P05_33_000283_000299,283,299,position tourniquet,70
P05_33,P05_33_000291_000307,291,307,position tourniquet,70
P05_33,P05_33_000299_000315,299,315,position tourniquet,70
P05_33,P05_33_000307_000323,307,323,position tourniquet,70
P05_33,P05_33_000315_000331,315,331,position tourniquet,70
P05_33,P05_33_000323_000339,323,339,position tourniquet,70
P05_33,P05_33_000331_000347,331,347,position tourniquet,70
P05_33,P05_33_000339_000355,339,355,position tourniquet,70
P05_33,P05_33_000347_000363,347,363,position tourniquet,70
P05_33,P05_33_000355_000371,355,371,position tourniquet,70
P05_33,P05_33_000363_000379,363,379,position tourniquet,70
P05_33,P05_33_000371_000387,371,387,position tourniquet,70
P05_33,P05_33_000379_000395,379,395,position tourniquet,70
P05_33,P05_33_000387_000403,387,403,position tourniquet,70
P05_33,P05_33_000395_000411,395,411,position tourniquet,70
P05_33,P05_33_000403_000419,403,419,position tourniquet,70
P05_33,P05_33_000411_000427,411,427,position tourniquet,70
P05_33,P05_33_000419_000435,419,435,position tourniquet,70
P05_33,P05_33_000427_000443,427,443,position tourniquet,70
P05_33,P05_33_000435_000451,435,451,position tourniquet,70
P05_33,P05_33_000443_000459,443,459,position tourniquet,70
P05_33,P05_33_000451_000467,451,467,position tourniquet,70
P05_33,P05_33_000459_000475,459,475,position tourniquet,70
P05_33,P05_33_000467_000483,467,483,position tourniquet,70
P05_33,P05_33_000475_000491,475,491,position tourniquet,70
P05_33,P05_33_000483_000499,483,499,position tourniquet,70
P05_33,P05_33_000491_000507,491,507,position tourniquet,70
P05_33,P05_33_000499_000515,499,515,position tourniquet,70
P05_33,P05_33_000507_000523,507,523,position tourniquet,70
P05_33,P05_33_000515_000531,515,531,position tourniquet,70
P05_33,P05_33_000523_000539,523,539,position tourniquet,70
P05_33,P05_33_000531_000547,531,547,position tourniquet,70
P05_33,P05_33_000539_000555,539,555,position tourniquet,70
P05_33,P05_33_000547_000563,547,563,position tourniquet,70
P05_33,P05_33_000555_000571,555,571,position tourniquet,70
P05_33,P05_33_000563_000579,563,579,position tourniquet,70
P05_33,P05_33_000571_000587,571,587,position tourniquet,70
P05_33,P05_33_000579_000595,579,595,position tourniquet,70
P05_33,P05_33_000587_000603,587,603,position tourniquet,70
P05_33,P05_33_000595_000611,595,611,position tourniquet,70
P05_33,P05_33_000603_000619,603,619,position tourniquet,70
P05_33,P05_33_000611_000627,611,627,position tourniquet,70
P05_33,P05_33_000619_000635,619,635,position tourniquet,70
P05_33,P05_33_000627_000643,627,643,position tourniquet,70
P05_33,P05_33_000634_000650,634,650,position tourniquet,70
P05_33,P05_33_000651_000667,651,667,tighten strap,118
P05_33,P05_33_000659_000675,659,675,tighten strap,118
P05_33,P05_33_000667_000683,667,683,tighten strap,118
P05_33,P05_33_000675_000691,675,691,tighten strap,118
P05_33,P05_33_000683_000699,683,699,tighten strap,118
P05_33,P05_33_000691_000707,691,707,tighten strap,118
P05_33,P05_33_000699_000715,699,715,tighten strap,118
P05_33,P05_33_000707_000723,707,723,tighten strap,118
P05_33,P05_33_000715_000731,715,731,tighten strap,118
P05_33,P05_33_000723_000739,723,739,tighten strap,118
P05_33,P05_33_000731_000747,731,747,tighten strap,118
P05_33,P05_33_000739_000755,739,755,tighten strap,118
P05_33,P05_33_000747_000763,747,763,tighten strap,118
P05_33,P05_33_000755_000771,755,771,tighten strap,118
P05_33,P05_33_000763_000779,763,779,tighten strap,118
P05_33,P05_33_000771_000787,771,787,tighten strap,118
P05_33,P05_33_000779_000795,779,795,tighten strap,118
P05_33,P05_33_000787_000803,787,803,tighten strap,118
P05_33,P05_33_000795_000811,795,811,tighten strap,118
P05_33,P05_33_000803_000819,803,819,tighten strap,118
P05_33,P05_33_000811_000827,811,827,tighten strap,118
P05_33,P05_33_000819_000835,819,835,tighten strap,118
P05_33,P05_33_000827_000843,827,843,tighten strap,118
P05_33,P05_33_000835_000851,835,851,tighten strap,118
P05_33,P05_33_000843_000859,843,859,tighten strap,118
P05_33,P05_33_000851_000867,851,867,tighten strap,118
P05_33,P05_33_000859_000875,859,875,tighten strap,118
P05_33,P05_33_000867_000883,867,883,tighten strap,118
P05_33,P05_33_000875_000891,875,891,tighten strap,118
P05_33,P05_33_000883_000899,883,899,tighten strap,118
P05_33,P05_33_000891_000907,891,907,tighten strap,118
P05_33,P05_33_000899_000915,899,915,tighten strap,118
P05_33,P05_33_000907_000923,907,923,tighten strap,118
P05_33,P05_33_000915_000931,915,931,tighten strap,118
P05_33,P05_33_000923_000939,923,939,tighten strap,118
P05_33,P05_33_000931_000947,931,947,tighten strap,118
P05_33,P05_33_000939_000955,939,955,tighten strap,118
P05_33,P05_33_000947_000963,947,963,tighten strap,118
P05_33,P05_33_000955_000971,955,971,tighten strap,118
P05_33,P05_33_000963_000979,963,979,tighten strap,118
P05_33,P05_33_000971_000987,971,987,tighten strap,118
P05_33,P05_33_000979_000995,979,995,tighten strap,118
P05_33,P05_33_000987_001003,987,1003,tighten strap,118
P05_33,P05_33_000995_001011,995,1011,tighten strap,118
P05_33,P05_33_001003_001019,1003,1019,tighten strap,118
P05_33,P05_33_001011_001027,1011,1027,tighten strap,118
P05_33,P05_33_001019_001035,1019,1035,tighten strap,118
P05_33,P05_33_001027_001043,1027,1043,tighten strap,118
P05_33,P05_33_001034_001050,1034,1050,tighten strap,118
P05_33,P05_33_001051_001067,1051,1067,take windlass,112
P05_33,P05_33_001059_001075,1059,1075,take windlass,112
P05_33,P05_33_001067_001083,1067,1083,take windlass,112
P05_33,P05_33_001075_001091,1075,1091,take windlass,112
P05_33,P05_33_001083_001099,1083,1099,take windlass,112
P05_33,P05_33_001084_001100,1084,1100,take windlass,112
P05_33,P05_33_001101_001117,1101,1117,twist windlass,120
P05_33,P05_33_001109_001125,1109,1125,twist windlass,120
P05_33,P05_33_001117_001133,1117,1133,twist windlass,120
P05_33,P05_33_001125_001141,1125,1141,twist windlass,120
P05_33,P05_33_001133_001149,1133,1149,twist windlass,120
P05_33,P05_33_001141_001157,1141,1157,twist windlass,120
P05_33,P05_33_001149_001165,1149,1165,twist windlass,120
P05_33,P05_33_001157_001173,1157,1173,twist windlass,120
P05_33,P05_33_001165_001181,1165,1181,twist windlass,120
P05_33,P05_33_001173_001189,1173,1189,twist windlass,120
P05_33,P05_33_001181_001197,1181,1197,twist windlass,120
P05_33,P05_33_001189_001205,1189,1205,twist windlass,120
P05_33,P05_33_001197_001213,1197,1213,twist windlass,120
P05_33,P05_33_001205_001221,1205,1221,twist windlass,120
P05_33,P05_33_001213_001229,1213,1229,twist windlass,120
P05_33,P05_33_001221_001237,1221,1237,twist windlass,120
P05_33,P05_33_001229_001245,1229,1245,twist windlass,120
P05_33,P05_33_001237_001253,1237,1253,twist windlass,120
P05_33,P05_33_001245_001261,1245,1261,twist windlass,120
P05_33,P05_33_001253_001269,1253,1269,twist windlass,120
P05_33,P05_33_001261_001277,1261,1277,twist windlass,120
P05_33,P05_33_001269_001285,1269,1285,twist windlass,120
P05_33,P05_33_001277_001293,1277,1293,twist windlass,120
P05_33,P05_33_001285_001301,1285,1301,twist windlass,120
P05_33,P05_33_001293_001309,1293,1309,twist windlass,120
P05_33,P05_33_001301_001317,1301,1317,twist windlass,120
P05_33,P05_33_001309_001325,1309,1325,twist windlass,120
P05_33,P05_33_001317_001333,1317,1333,twist windlass,120
P05_33,P05_33_001325_001341,1325,1341,twist windlass,120
P05_33,P05_33_001333_001349,1333,1349,twist windlass,120
P05_33,P05_33_001341_001357,1341,1357,twist windlass,120
P05_33,P05_33_001349_001365,1349,1365,twist windlass,120
P05_33,P05_33_001357_001373,1357,1373,twist windlass,120
P05_33,P05_33_001365_001381,1365,1381,twist windlass,120
P05_33,P05_33_001373_001389,1373,1389,twist windlass,120
P05_33,P05_33_001381_001397,1381,1397,twist windlass,120
P05_33,P05_33_001389_001405,1389,1405,twist windlass,120
P05_33,P05_33_001397_001413,1397,1413,twist windlass,120
P05_33,P05_33_001405_001421,1405,1421,twist windlass,120
P05_33,P05_33_001413_001429,1413,1429,twist windlass,120
P05_33,P05_33_001421_001437,1421,1437,twist windlass,120
P05_33,P05_33_001429_001445,1429,1445,twist windlass,120
P05_33,P05_33_001437_001453,1437,1453,twist windlass,120
P05_33,P05_33_001445_001461,1445,1461,twist windlass,120
P05_33,P05_33_001453_001469,1453,1469,twist windlass,120
P05_33,P05_33_001461_001477,1461,1477,twist windlass,120
P05_33,P05_33_001469_001485,1469,1485,twist windlass,120
P05_33,P05_33_001477_001493,1477,1493,twist windlass,120
P05_33,P05_33_001485_001501,1485,1501,twist windlass,120
P05_33,P05_33_001493_001509,1493,1509,twist windlass,120
P05_33,P05_33_001501_001517,1501,1517,twist windlass,120
P05_33,P05_33_001509_001525,1509,1525,twist windlass,120
P05_33,P05_33_001517_001533,1517,1533,twist windlass,120
P05_33,P05_33_001525_001541,1525,1541,twist windlass,120
P05_33,P05_33_001533_001549,1533,1549,twist windlass,120
P05_33,P05_33_001541_001557,1541,1557,twist windlass,120
P05_33,P05_33_001549_001565,1549,1565,twist windlass,120
P05_33,P05_33_001557_001573,1557,1573,twist windlass,120
P05_33,P05_33_001565_001581,1565,1581,twist windlass,120
P05_33,P05_33_001573_001589,1573,1589,twist windlass,120
P05_33,P05_33_001581_001597,1581,1597,twist windlass,120
P05_33,P05_33_001589_001605,1589,1605,twist windlass,120
P05_33,P05_33_001597_001613,1597,1613,twist windlass,120
P05_33,P05_33_001605_001621,1605,1621,twist windlass,120
P05_33,P05_33_001613_001629,1613,1629,twist windlass,120
P05_33,P05_33_001621_001637,1621,1637,twist windlass,120
P05_33,P05_33_001629_001645,1629,1645,twist windlass,120
P05_33,P05_33_001637_001653,1637,1653,twist windlass,120
P05_33,P05_33_001645_001661,1645,1661,twist windlass,120
P05_33,P05_33_001653_001669,1653,1669,twist windlass,120
P05_33,P05_33_001661_001677,1661,1677,twist windlass,120
P05_33,P05_33_001669_001685,1669,1685,twist windlass,120
P05_33,P05_33_001677_001693,1677,1693,twist windlass,120
P05_33,P05_33_001685_001701,1685,1701,twist windlass,120
P05_33,P05_33_001693_001709,1693,1709,twist windlass,120
P05_33,P05_33_001701_001717,1701,1717,twist windlass,120
P05_33,P05_33_001709_001725,1709,1725,twist windlass,120
P05_33,P05_33_001717_001733,1717,1733,twist windlass,120
P05_33,P05_33_001725_001741,1725,1741,twist windlass,120
P05_33,P05_33_001733_001749,1733,1749,twist windlass,120
P05_33,P05_33_001734_001750,1734,1750,twist windlass,120
